ISCL,Class,Tons,Mech,Place,Pilot,Score
Clan,Assault,85,Warhawk,41, BlackGuardK,2748.0
Clan,Assault,85,Warhawk,42, ET Penang,2745.0
Clan,Assault,85,Warhawk,43, JohnSmith71,2721.0
Clan,Assault,85,Warhawk,44, radiv,2715.0
Clan,Assault,85,Warhawk,45, Dens,2711.0
Clan,Assault,85,Warhawk,46, Breaking Wind,2710.0
Clan,Assault,85,Warhawk,47, Memnon Valerius Thrax,2702.0
Clan,Assault,85,Warhawk,48, Jereb,2688.0
Clan,Assault,85,Warhawk,49, SamaraNagibator,2679.0
Clan,Assault,85,Warhawk,50, FMC Ranger,2670.0
Clan,Assault,85,Warhawk,51, Aedificat,2666.0
Clan,Assault,85,Warhawk,52, freud2b,2660.0
Clan,Assault,85,Warhawk,53, Brissan,2652.0
Clan,Assault,85,Warhawk,54, DERANGEDDM,2646.0
Clan,Assault,85,Warhawk,55, Alex K,2627.0
Clan,Assault,85,Warhawk,56, xfirestorm,2624.0
Clan,Assault,85,Warhawk,57, Udinaas,2621.0
Clan,Assault,85,Warhawk,58, Kru0r Vult,2614.0
Clan,Assault,85,Warhawk,59, Bobo Drago,2609.0
Clan,Assault,85,Warhawk,60, Nerefee,2608.0
Clan,Assault,85,Warhawk,61, O C K E,2599.0
Clan,Assault,85,Warhawk,62, pharod,2598.0
Clan,Assault,85,Warhawk,63, Alexls,2583.0
Clan,Assault,85,Warhawk,64, SmokeGuar,2566.0
Clan,Assault,85,Warhawk,65, Lorne Malvo,2561.0
Clan,Assault,85,Warhawk,66, Mortareon,2560.0
Clan,Assault,85,Warhawk,67, Carl Hell,2555.0
Clan,Assault,85,Warhawk,68, Jackson Clyde,2554.0
Clan,Assault,85,Warhawk,69, Krizzman,2553.0
Clan,Assault,85,Warhawk,70, omfgpwn,2552.0
Clan,Assault,85,Warhawk,71, Fw Schulzi,2552.0
Clan,Assault,85,Warhawk,72, Wiktor Kostka,2540.0
Clan,Assault,85,Warhawk,73, Robert Bruce,2531.0
Clan,Assault,85,Warhawk,74, Legionnaire IV,2518.0
Clan,Assault,85,Warhawk,75, WarHawkZero,2499.0
IS,Assault,80,Zeus,1, Dungeon Keeper,3392.0
IS,Assault,80,Zeus,2, Batian,3311.0
IS,Assault,80,Zeus,3, Kubernetes,3219.0
IS,Assault,80,Zeus,4, Zeleglok,3195.0
IS,Assault,80,Zeus,5, Littlefingers,3126.0
IS,Assault,80,Zeus,6, Randomage,3088.0
IS,Assault,80,Zeus,7, III MODAL III,3036.0
IS,Assault,80,Zeus,8, Ironcid,3009.0
IS,Assault,80,Zeus,9, Greygor 727,3006.0
IS,Assault,80,Zeus,10, M4sterFl4sh,3000.0
IS,Assault,80,Zeus,11, Floyd Foster,2980.0
IS,Assault,80,Zeus,12, Jochi Kondur,2893.0
IS,Assault,80,Zeus,13, Aryev 021,2789.0
IS,Assault,80,Zeus,14, FeralGSXR,2751.0
IS,Assault,80,Zeus,15, Asrrin,2744.0
IS,Assault,80,Zeus,16, WM Immelmann,2721.0
IS,Assault,80,Zeus,17, Surn,2694.0
IS,Assault,80,Zeus,18, Locabiosol,2674.0
IS,Assault,80,Zeus,19, Terminator20,2653.0
IS,Assault,80,Zeus,20, STAR8UG,2622.0
IS,Assault,80,Zeus,21, UncontestedAlpha,2591.0
IS,Assault,80,Zeus,22, Zoose,2581.0
IS,Assault,80,Zeus,23, Mechi Messer,2579.0
IS,Assault,80,Zeus,24, Igor Kozyrev,2566.0
IS,Assault,80,Zeus,25, McHoshi,2532.0
IS,Assault,80,Zeus,26, Merata Kell,2528.0
IS,Assault,80,Zeus,27, Bishop Six,2513.0
IS,Assault,80,Zeus,28, Traumfeuchte,2512.0
IS,Assault,80,Zeus,29, Abash,2509.0
IS,Assault,80,Zeus,30, Dark Angel Sibiria,2495.0
IS,Assault,80,Zeus,31, ClownTactics,2476.0
IS,Assault,80,Zeus,32, Black Dreamer,2461.0
IS,Assault,80,Zeus,33, TectonicSalmon,2454.0
IS,Assault,80,Zeus,34, Geronymo,2436.0
IS,Assault,80,Zeus,35, Racerxintegra2k,2435.0
IS,Assault,80,Zeus,36, Xaero Ragnara,2431.0
IS,Assault,80,Zeus,37, Sinjen,2428.0
IS,Assault,80,Zeus,38, z3a1ot,2399.0
IS,Assault,80,Zeus,39, StinkyCheeze,2391.0
IS,Assault,80,Zeus,40, DaciaWolf,2375.0
IS,Assault,80,Zeus,41, MookieDog,2369.0
IS,Assault,80,Zeus,42, Drunkinalibi,2367.0
IS,Assault,80,Zeus,43, K 1,2359.0
IS,Assault,80,Zeus,44, tt1a,2346.0
IS,Assault,80,Zeus,45, Mega0,2335.0
IS,Assault,80,Zeus,46, freud2b,2333.0
IS,Assault,80,Zeus,47, OoWhitePhoenixoO,2329.0
IS,Assault,80,Zeus,48, BlackSilver87,2316.0
IS,Assault,80,Zeus,49, Big Strange,2312.0
IS,Assault,80,Zeus,50, Kanil,2297.0
IS,Assault,80,Zeus,51, Dire Wolfie,2293.0
IS,Assault,80,Zeus,52, Agent 256,2290.0
IS,Assault,80,Zeus,53, BR0WN_H0RN3T,2283.0
IS,Assault,80,Zeus,54, zscherny,2283.0
IS,Assault,80,Zeus,55, DevlinCognito,2276.0
IS,Assault,80,Zeus,56, DAEDALOS513,2241.0
IS,Assault,80,Zeus,57, ScorpionNinja,2238.0
IS,Assault,80,Zeus,58, mink06,2222.0
IS,Assault,80,Zeus,59, ThisCoolDude,2220.0
IS,Assault,80,Zeus,60, tresspaser,2213.0
IS,Assault,80,Zeus,61, TWLT S,2212.0
IS,Assault,80,Zeus,62, Leeper,2186.0
IS,Assault,80,Zeus,63, Seth Stryfe,2184.0
IS,Assault,80,Zeus,64, Stormie,2179.0
IS,Assault,80,Zeus,65, Pilotshark,2172.0
IS,Assault,80,Zeus,66, Unsaint,2172.0
IS,Assault,80,Zeus,67, Latigo Jenkins,2154.0
IS,Assault,80,Zeus,68, Wulfgott,2148.0
IS,Assault,80,Zeus,69, Copperheadyo,2140.0
IS,Assault,80,Zeus,70, Mongoose001,2137.0
IS,Assault,80,Zeus,71, Therax,2131.0
IS,Assault,80,Zeus,72, Nasp,2116.0
IS,Assault,80,Zeus,73, Chaotic Clyde,2086.0
IS,Assault,80,Zeus,74, Maximus Mordel,2085.0
IS,Assault,80,Zeus,75, zolonoid,2081.0
